BOR;AN;FI;FI_EJ;EQUIPSSR;EQPL;EQAU
SSR2;2014;140015975;310021092;IDRACH;;1
SSR2;2014;140015975;310021092;ISOCIN;;1
SSR2;2014;140015975;310021092;LABMAR;;1
SSR2;2014;140015975;310021092;PISCIN;;1
SSR2;2014;140015975;310021092;SALINT;;1
SSR2;2014;140015975;310021092;SIMESP;;1
SSR2;2014;140015975;310021092;STICON;;1
SSR2;2014;140015975;310021092;VEHADP;;1
SSR2;2014;140017278;610787285;APTAUT;1;
SSR2;2014;140017278;610787285;ASSMEM;;1
SSR2;2014;140017278;610787285;EXPEQU;1;
SSR2;2014;140017278;610787285;EXPURO;;1
SSR2;2014;140017278;610787285;ISOCIN;1;
SSR2;2014;140017278;610787285;LABMAR;;1
SSR2;2014;140017278;610787285;PISCIN;1;
SSR2;2014;140017278;610787285;SALINT;;1
SSR2;2014;140017278;610787285;SIMESP;1;
SSR2;2014;140017278;610787285;VEHADP;1;
SSR2;2014;140019175;930019484;PISCIN;1;
SSR2;2014;140025123;310021126;APTAUT;;1
SSR2;2014;140025123;310021126;ASSMAR;;1
SSR2;2014;140025123;310021126;ASSMEM;;1
SSR2;2014;140025123;310021126;EXPEQU;;1
SSR2;2014;140025123;310021126;EXPURO;;1
SSR2;2014;140025123;310021126;IDRACH;;1
SSR2;2014;140025123;310021126;ISOCIN;;1
SSR2;2014;140025123;310021126;LABMAR;;1
SSR2;2014;140025123;310021126;PISCIN;1;
SSR2;2014;140025123;310021126;SALINT;;1
SSR2;2014;140025123;310021126;SIMESP;1;
SSR2;2014;140025123;310021126;STICON;;1
SSR2;2014;140025123;310021126;VEHADP;;1
SSR2;2014;150000040;150780096;PISCIN;1;
SSR2;2014;150000149;150780393;APTAUT;1;
SSR2;2014;150000149;150780393;PISCIN;1;
SSR2;2014;150002608;660006370;LABMAR;1;
SSR2;2014;150002608;660006370;PISCIN;1;
SSR2;2014;160000154;160006037;PISCIN;1;
SSR2;2014;160000188;160000121;PISCIN;1;
SSR2;2014;160000253;160000451;EXPEQU;1;
SSR2;2014;160000253;160000451;EXPURO;1;
SSR2;2014;160000253;160000451;LABMAR;1;
SSR2;2014;160000253;160000451;PISCIN;1;
SSR2;2014;160000253;160000451;SALINT;1;
SSR2;2014;160000261;160014411;APTAUT;;1
SSR2;2014;160000261;160014411;ASSMAR;;1
SSR2;2014;160000261;160014411;ASSMEM;;1
SSR2;2014;160000261;160014411;EXPEQU;;1
SSR2;2014;160000261;160014411;EXPURO;;1
SSR2;2014;160000261;160014411;IDRACH;;1
SSR2;2014;160000261;160014411;ISOCIN;;1
SSR2;2014;160000261;160014411;LABMAR;;1
SSR2;2014;160000261;160014411;PISCIN;;1
SSR2;2014;160000261;160014411;SALINT;;1
SSR2;2014;160000261;160014411;SIMESP;;1
SSR2;2014;160000261;160014411;STICON;;1
SSR2;2014;160000261;160014411;VEHADP;;1
SSR2;2014;160000303;160006037;PISCIN;;1
SSR2;2014;160009080;160001574;EXPURO;;1
SSR2;2014;160009080;160001574;ISOCIN;1;
SSR2;2014;160009080;160001574;PISCIN;1;
SSR2;2014;160009080;160001574;STICON;;1
SSR2;2014;170000038;170780050;APTAUT;;1
SSR2;2014;170000038;170780050;ASSMAR;;1
SSR2;2014;170000038;170780050;ASSMEM;;1
SSR2;2014;170000038;170780050;EXPEQU;1;
SSR2;2014;170000038;170780050;EXPURO;;1
SSR2;2014;170000038;170780050;IDRACH;;1
SSR2;2014;170000038;170780050;ISOCIN;;1
SSR2;2014;170000038;170780050;LABMAR;;1
SSR2;2014;170000038;170780050;PISCIN;1;
SSR2;2014;170000038;170780050;SALINT;;1
SSR2;2014;170000038;170780050;SIMESP;1;
SSR2;2014;170000038;170780050;STICON;;1
SSR2;2014;170000038;170780050;VEHADP;;1
SSR2;2014;170000061;170780118;APTAUT;;1
SSR2;2014;170000061;170780118;ASSMAR;;1
SSR2;2014;170000061;170780118;ASSMEM;;1
SSR2;2014;170000061;170780118;EXPEQU;;1
SSR2;2014;170000061;170780118;EXPURO;;1
SSR2;2014;170000061;170780118;IDRACH;;1
SSR2;2014;170000061;170780118;ISOCIN;;1
SSR2;2014;170000061;170780118;LABMAR;;1
SSR2;2014;170000061;170780118;PISCIN;;1
SSR2;2014;170000061;170780118;SALINT;;1
SSR2;2014;170000061;170780118;SIMESP;;1
SSR2;2014;170000061;170780118;STICON;;1
SSR2;2014;170000061;170780118;VEHADP;;1
SSR2;2014;170000095;170780167;APTAUT;;1
SSR2;2014;170000095;170780167;ASSMAR;1;
SSR2;2014;170000095;170780167;ASSMEM;;1
SSR2;2014;170000095;170780167;EXPEQU;1;
SSR2;2014;170000095;170780167;EXPURO;;1
SSR2;2014;170000095;170780167;IDRACH;;1
SSR2;2014;170000095;170780167;ISOCIN;1;
SSR2;2014;170000095;170780167;LABMAR;1;
SSR2;2014;170000095;170780167;PISCIN;1;
SSR2;2014;170000095;170780167;SALINT;;1
SSR2;2014;170000095;170780167;SIMESP;;1
SSR2;2014;170000095;170780167;STICON;;1
SSR2;2014;170000095;170780167;VEHADP;;1
SSR2;2014;170000129;170780191;EXPEQU;1;
SSR2;2014;170000129;170780191;LABMAR;1;
SSR2;2014;170780043;750721334;EXPEQU;1;
SSR2;2014;170780043;750721334;EXPURO;1;
SSR2;2014;170780043;750721334;ISOCIN;1;
SSR2;2014;170780043;750721334;SIMESP;1;
SSR2;2014;170780068;170000046;ISOCIN;1;
SSR2;2014;170780621;170000285;PISCIN;1;
SSR2;2014;170780803;170017321;LABMAR;1;
SSR2;2014;170780803;170017321;PISCIN;1;
SSR2;2014;170780803;170017321;VEHADP;1;
SSR2;2014;170784110;170023279;APTAUT;;1
SSR2;2014;170784110;170023279;ASSMAR;;1
SSR2;2014;170784110;170023279;ASSMEM;;1
SSR2;2014;170784110;170023279;EXPEQU;;1
SSR2;2014;170784110;170023279;EXPURO;;1
SSR2;2014;170784110;170023279;IDRACH;;1
SSR2;2014;170784110;170023279;ISOCIN;;1
SSR2;2014;170784110;170023279;LABMAR;;1
SSR2;2014;170784110;170023279;PISCIN;1;
SSR2;2014;170784110;170023279;SALINT;;1
SSR2;2014;170784110;170023279;SIMESP;;1
SSR2;2014;170784110;170023279;STICON;;1
SSR2;2014;170784110;170023279;VEHADP;;1
SSR2;2014;170792220;170780175;EXPURO;;1
SSR2;2014;170792220;170780175;SALINT;;1
SSR2;2014;170792220;170780175;SIMESP;1;
SSR2;2014;170803431;750043994;PISCIN;1;
SSR2;2014;180000010;180000028;PISCIN;1;
SSR2;2014;180003287;180000028;PISCIN;;1
SSR2;2014;180003345;180000051;EXPURO;;1
SSR2;2014;180003345;180000051;PISCIN;;1
SSR2;2014;180003386;180000069;EXPURO;1;
SSR2;2014;180003386;180000069;PISCIN;1;
SSR2;2014;190000018;190000042;APTAUT;;1
SSR2;2014;190000018;190000042;ASSMAR;1;
SSR2;2014;190000018;190000042;ASSMEM;1;
SSR2;2014;190000018;190000042;EXPEQU;1;
SSR2;2014;190000018;190000042;EXPURO;1;
SSR2;2014;190000018;190000042;IDRACH;1;
SSR2;2014;190000018;190000042;ISOCIN;1;
SSR2;2014;190000018;190000042;LABMAR;1;
SSR2;2014;190000018;190000042;PISCIN;1;
SSR2;2014;190000018;190000042;SALINT;;1
SSR2;2014;190000018;190000042;SIMESP;;1
SSR2;2014;190000018;190000042;STICON;;1
SSR2;2014;190000018;190000042;VEHADP;;1
SSR2;2014;190000091;190000075;APTAUT;;1
SSR2;2014;190000091;190000075;ASSMAR;;1
SSR2;2014;190000091;190000075;ASSMEM;;1
SSR2;2014;190000091;190000075;EXPEQU;;1
SSR2;2014;190000091;190000075;EXPURO;1;
SSR2;2014;190000091;190000075;IDRACH;;1
SSR2;2014;190000091;190000075;LABMAR;;1
SSR2;2014;190000091;190000075;PISCIN;;1
SSR2;2014;190000091;190000075;SALINT;;1
SSR2;2014;190000091;190000075;SIMESP;;1
SSR2;2014;190000091;190000075;STICON;;1
SSR2;2014;190000091;190000075;VEHADP;;1
SSR2;2014;190002493;190000059;EXPURO;;1
SSR2;2014;190011197;190000059;APTAUT;1;
SSR2;2014;190011197;190000059;PISCIN;1;
SSR2;2014;190011197;190000059;SIMESP;1;
SSR2;2014;210007399;210007308;PISCIN;1;
SSR2;2014;210007399;210007308;SIMESP;1;
SSR2;2014;210780144;750721235;ASSMAR;;1
SSR2;2014;210780144;750721235;ASSMEM;;1
SSR2;2014;210780144;750721235;EXPEQU;;1
SSR2;2014;210780144;750721235;EXPURO;;1
SSR2;2014;210780144;750721235;ISOCIN;;1
SSR2;2014;210780144;750721235;LABMAR;;1
SSR2;2014;210780144;750721235;PISCIN;1;
SSR2;2014;210780144;750721235;SALINT;;1
SSR2;2014;210780144;750721235;SIMESP;1;
SSR2;2014;210780144;750721235;STICON;;1
SSR2;2014;210780144;750721235;VEHADP;1;
SSR2;2014;210780276;210003208;SIMESP;1;
SSR2;2014;210780292;210000105;EXPEQU;1;
SSR2;2014;210780292;210000105;ISOCIN;1;
SSR2;2014;210780292;210000105;PISCIN;1;
SSR2;2014;210780292;210000105;VEHADP;1;
SSR2;2014;210986089;210780581;PISCIN;1;
SSR2;2014;210987558;210780581;EXPEQU;1;
SSR2;2014;210987558;210780581;EXPURO;1;
SSR2;2014;210987558;210780581;LABMAR;1;
SSR2;2014;210987558;210780581;PISCIN;1;
SSR2;2014;210987558;210780581;SIMESP;1;
SSR2;2014;210987640;210780672;APTAUT;;1
SSR2;2014;210987640;210780672;ASSMAR;;1
SSR2;2014;210987640;210780672;ASSMEM;;1
SSR2;2014;210987640;210780672;EXPEQU;;1
SSR2;2014;210987640;210780672;EXPURO;;1
SSR2;2014;210987640;210780672;IDRACH;;1
SSR2;2014;210987640;210780672;ISOCIN;;1
SSR2;2014;210987640;210780672;LABMAR;;1
SSR2;2014;210987640;210780672;PISCIN;;1
SSR2;2014;210987640;210780672;SALINT;;1
SSR2;2014;210987640;210780672;SIMESP;;1
SSR2;2014;210987640;210780672;STICON;;1
SSR2;2014;210987640;210780672;VEHADP;;1
SSR2;2014;210987657;210780714;ASSMAR;;1
SSR2;2014;210987657;210780714;ASSMEM;1;
SSR2;2014;210987657;210780714;EXPEQU;;1
SSR2;2014;210987657;210780714;EXPURO;;1
SSR2;2014;210987657;210780714;IDRACH;;1
SSR2;2014;210987657;210780714;ISOCIN;1;
SSR2;2014;210987657;210780714;LABMAR;;1
SSR2;2014;210987657;210780714;PISCIN;;1
SSR2;2014;210987657;210780714;SALINT;1;
SSR2;2014;210987657;210780714;SIMESP;;1
SSR2;2014;210987657;210780714;STICON;;1
SSR2;2014;210987657;210780714;VEHADP;;1
SSR2;2014;210987673;210010070;PISCIN;1;
SSR2;2014;220000012;220000020;APTAUT;;1
SSR2;2014;220000012;220000020;ASSMAR;;1
SSR2;2014;220000012;220000020;ASSMEM;;1
SSR2;2014;220000012;220000020;EXPEQU;1;
SSR2;2014;220000012;220000020;EXPURO;1;
SSR2;2014;220000012;220000020;IDRACH;;1
SSR2;2014;220000012;220000020;ISOCIN;1;
SSR2;2014;220000012;220000020;LABMAR;;1
SSR2;2014;220000012;220000020;PISCIN;1;
SSR2;2014;220000012;220000020;SALINT;;1
SSR2;2014;220000012;220000020;SIMESP;1;
SSR2;2014;220000012;220000020;STICON;;1
SSR2;2014;220000012;220000020;VEHADP;;1
SSR2;2014;220000095;220000046;SIMESP;1;
SSR2;2014;220000343;220000079;EXPEQU;1;
SSR2;2014;220000343;220000079;EXPURO;1;
SSR2;2014;220000343;220000079;LABMAR;1;
SSR2;2014;220000343;220000079;PISCIN;1;
SSR2;2014;220000475;220020531;APTAUT;;1
SSR2;2014;220000475;220020531;IDRACH;;1
SSR2;2014;220000475;220020531;PISCIN;;1
SSR2;2014;220000475;220020531;SALINT;;1
SSR2;2014;220000475;220020531;SIMESP;1;
SSR2;2014;220000475;220020531;STICON;;1
SSR2;2014;220000475;220020531;VEHADP;1;
SSR2;2014;220000541;220000152;EXPEQU;1;
SSR2;2014;220000541;220000152;VEHADP;1;
SSR2;2014;220000566;220021968;IDRACH;;1
SSR2;2014;220000590;220000202;APTAUT;;1
SSR2;2014;220000590;220000202;ASSMAR;;1
SSR2;2014;220000590;220000202;ASSMEM;;1
SSR2;2014;220000590;220000202;EXPEQU;;1
SSR2;2014;220000590;220000202;EXPURO;;1
SSR2;2014;220000590;220000202;IDRACH;;1
SSR2;2014;220000590;220000202;ISOCIN;;1
SSR2;2014;220000590;220000202;LABMAR;;1
SSR2;2014;220000590;220000202;PISCIN;1;
SSR2;2014;220000590;220000202;SALINT;;1
SSR2;2014;220000590;220000202;SIMESP;;1
SSR2;2014;220000590;220000202;STICON;;1
SSR2;2014;220000590;220000202;VEHADP;;1
SSR2;2014;220012884;220000103;APTAUT;1;
SSR2;2014;220012884;220000103;EXPEQU;1;
SSR2;2014;220012884;220000103;EXPURO;1;
SSR2;2014;220012884;220000103;ISOCIN;1;
SSR2;2014;220012884;220000103;LABMAR;1;
SSR2;2014;220012884;220000103;PISCIN;1;
SSR2;2014;220012884;220000103;SIMESP;1;
SSR2;2014;220012884;220000103;VEHADP;1;
SSR2;2014;230000820;230780041;ASSMEM;1;
SSR2;2014;230000820;230780041;PISCIN;1;
SSR2;2014;230000820;230780041;SIMESP;1;
SSR2;2014;230000820;230780041;VEHADP;1;
SSR2;2014;230000838;230780058;PISCIN;1;
SSR2;2014;230780082;750005068;PISCIN;1;
SSR2;2014;240000091;240000034;EXPURO;;1
SSR2;2014;240000174;240000042;APTAUT;;1
SSR2;2014;240000174;240000042;ASSMAR;;1
SSR2;2014;240000174;240000042;ASSMEM;;1
SSR2;2014;240000174;240000042;EXPEQU;;1
SSR2;2014;240000174;240000042;EXPURO;;1
SSR2;2014;240000174;240000042;IDRACH;;1
SSR2;2014;240000174;240000042;ISOCIN;;1
SSR2;2014;240000174;240000042;LABMAR;;1
SSR2;2014;240000174;240000042;PISCIN;;1
SSR2;2014;240000174;240000042;SALINT;;1
SSR2;2014;240000174;240000042;SIMESP;;1
SSR2;2014;240000174;240000042;STICON;;1
SSR2;2014;240000174;240000042;VEHADP;;1
SSR2;2014;240000307;330056540;SIMESP;1;
SSR2;2014;240000414;240000067;PISCIN;1;
SSR2;2014;240000489;240000117;EXPEQU;1;
SSR2;2014;240002402;240003251;APTAUT;1;
SSR2;2014;240002402;240003251;PISCIN;1;
SSR2;2014;240002402;240003251;SIMESP;1;
SSR2;2014;240002402;240003251;VEHADP;;1
SSR2;2014;240008318;240002428;SIMESP;1;
SSR2;2014;250000544;250002284;EXPURO;;1
SSR2;2014;250000544;250002284;LABMAR;;1
SSR2;2014;250000544;250002284;PISCIN;1;
SSR2;2014;250000544;250002284;SIMESP;1;
SSR2;2014;250000544;250002284;VEHADP;;1
SSR2;2014;250000726;250000478;APTAUT;;1
SSR2;2014;250000726;250000478;ASSMAR;;1
SSR2;2014;250000726;250000478;ASSMEM;;1
SSR2;2014;250000726;250000478;EXPEQU;;1
SSR2;2014;250000726;250000478;EXPURO;;1
SSR2;2014;250000726;250000478;IDRACH;;1
SSR2;2014;250000726;250000478;ISOCIN;;1
SSR2;2014;250000726;250000478;LABMAR;;1
SSR2;2014;250000726;250000478;PISCIN;;1
SSR2;2014;250000726;250000478;SALINT;;1
SSR2;2014;250000726;250000478;SIMESP;;1
SSR2;2014;250000726;250000478;STICON;;1
SSR2;2014;250000726;250000478;VEHADP;;1
SSR2;2014;250004009;900000365;EXPEQU;;1
SSR2;2014;250004009;900000365;EXPURO;;1
SSR2;2014;250004009;900000365;ISOCIN;;1
SSR2;2014;250004009;900000365;LABMAR;;1
SSR2;2014;250004009;900000365;PISCIN;1;
SSR2;2014;250006954;250000015;EXPEQU;1;
SSR2;2014;250006954;250000015;EXPURO;1;
SSR2;2014;250006954;250000015;LABMAR;1;
SSR2;2014;250006954;250000015;PISCIN;1;
SSR2;2014;250006954;250000015;SALINT;1;
SSR2;2014;250019478;250000015;EXPEQU;;1
SSR2;2014;250019478;250000015;EXPURO;;1
SSR2;2014;250019478;250000015;LABMAR;;1
SSR2;2014;250019478;250000015;PISCIN;;1
SSR2;2014;250019478;250000015;SALINT;;1
SSR2;2014;260000013;260000021;EXPURO;;1
SSR2;2014;260000013;260000021;SALINT;1;
SSR2;2014;260000120;260016910;EXPEQU;1;
SSR2;2014;260000138;260000047;PISCIN;1;
SSR2;2014;260000138;260000047;SIMESP;1;
SSR2;2014;260000195;260006770;PISCIN;;1
SSR2;2014;260000203;260016910;APTAUT;1;
SSR2;2014;260000203;260016910;EXPEQU;;1
SSR2;2014;260000203;260016910;EXPURO;1;
SSR2;2014;260000203;260016910;ISOCIN;1;
SSR2;2014;260000203;260016910;LABMAR;;1
SSR2;2014;260000203;260016910;PISCIN;1;
SSR2;2014;260000203;260016910;SALINT;;1
SSR2;2014;260000229;260000070;APTAUT;;1
SSR2;2014;260000229;260000070;ASSMAR;;1
SSR2;2014;260000229;260000070;ASSMEM;;1
SSR2;2014;260000229;260000070;EXPEQU;;1
SSR2;2014;260000229;260000070;EXPURO;;1
SSR2;2014;260000229;260000070;IDRACH;;1
SSR2;2014;260000229;260000070;ISOCIN;;1
SSR2;2014;260000229;260000070;LABMAR;;1
SSR2;2014;260000229;260000070;PISCIN;;1
SSR2;2014;260000229;260000070;SALINT;;1
SSR2;2014;260000229;260000070;SIMESP;;1
SSR2;2014;260000229;260000070;STICON;;1
SSR2;2014;260000229;260000070;VEHADP;;1
SSR2;2014;260000237;260000088;PISCIN;1;
SSR2;2014;260000682;930019484;APTAUT;1;
SSR2;2014;260000682;930019484;ASSMAR;;1
SSR2;2014;260000682;930019484;ASSMEM;;1
SSR2;2014;260000682;930019484;EXPEQU;1;
SSR2;2014;260000682;930019484;EXPURO;1;
SSR2;2014;260000682;930019484;IDRACH;;1
SSR2;2014;260000682;930019484;ISOCIN;1;
SSR2;2014;260000682;930019484;LABMAR;;1
SSR2;2014;260000682;930019484;PISCIN;1;
SSR2;2014;260000682;930019484;SALINT;;1
SSR2;2014;260000682;930019484;SIMESP;1;
SSR2;2014;260000682;930019484;STICON;;1
SSR2;2014;260000682;930019484;VEHADP;1;
SSR2;2014;260006267;070000245;EXPURO;;1
SSR2;2014;260006267;070000245;PISCIN;1;
SSR2;2014;260017454;260016761;PISCIN;1;
SSR2;2014;270000045;270000060;APTAUT;;1
SSR2;2014;270000045;270000060;ASSMAR;;1
SSR2;2014;270000045;270000060;ASSMEM;;1
SSR2;2014;270000045;270000060;EXPEQU;;1
SSR2;2014;270000045;270000060;EXPURO;;1
SSR2;2014;270000045;270000060;IDRACH;;1
SSR2;2014;270000045;270000060;ISOCIN;;1
SSR2;2014;270000045;270000060;LABMAR;;1
SSR2;2014;270000045;270000060;PISCIN;;1
SSR2;2014;270000045;270000060;SALINT;;1
SSR2;2014;270000045;270000060;SIMESP;;1
SSR2;2014;270000045;270000060;STICON;;1
SSR2;2014;270000045;270000060;VEHADP;;1
SSR2;2014;270000342;270000698;APTAUT;;1
SSR2;2014;270000342;270000698;ASSMAR;;1
SSR2;2014;270000342;270000698;ASSMEM;;1
SSR2;2014;270000342;270000698;EXPEQU;;1
SSR2;2014;270000342;270000698;EXPURO;1;
SSR2;2014;270000342;270000698;IDRACH;;1
SSR2;2014;270000342;270000698;ISOCIN;;1
SSR2;2014;270000342;270000698;LABMAR;;1
SSR2;2014;270000342;270000698;PISCIN;1;
SSR2;2014;270000342;270000698;SALINT;;1
SSR2;2014;270000342;270000698;SIMESP;1;
SSR2;2014;270000342;270000698;STICON;;1
SSR2;2014;270000342;270000698;VEHADP;;1
SSR2;2014;270000367;270000086;SALINT;1;
SSR2;2014;270000391;760024042;APTAUT;;1
SSR2;2014;270000391;760024042;ASSMAR;;1
SSR2;2014;270000391;760024042;ASSMEM;;1
SSR2;2014;270000391;760024042;EXPEQU;;1
SSR2;2014;270000391;760024042;EXPURO;;1
SSR2;2014;270000391;760024042;IDRACH;;1
SSR2;2014;270000391;760024042;ISOCIN;;1
SSR2;2014;270000391;760024042;LABMAR;;1
SSR2;2014;270000391;760024042;PISCIN;;1
SSR2;2014;270000391;760024042;SALINT;1;
SSR2;2014;270000391;760024042;SIMESP;;1
SSR2;2014;270000391;760024042;STICON;;1
SSR2;2014;270000391;760024042;VEHADP;;1
SSR2;2014;270000441;270000110;APTAUT;;1
SSR2;2014;270000441;270000110;ASSMAR;;1
SSR2;2014;270000441;270000110;ASSMEM;;1
SSR2;2014;270000441;270000110;EXPEQU;;1
SSR2;2014;270000441;270000110;EXPURO;;1
SSR2;2014;270000441;270000110;IDRACH;;1
SSR2;2014;270000441;270000110;ISOCIN;;1
SSR2;2014;270000441;270000110;LABMAR;;1
SSR2;2014;270000441;270000110;PISCIN;;1
SSR2;2014;270000441;270000110;SALINT;;1
SSR2;2014;270000441;270000110;SIMESP;;1
SSR2;2014;270000441;270000110;STICON;;1
SSR2;2014;270000441;270000110;VEHADP;;1
SSR2;2014;270000458;270023724;APTAUT;;1
SSR2;2014;270000458;270023724;ASSMAR;;1
SSR2;2014;270000458;270023724;ASSMEM;;1
SSR2;2014;270000458;270023724;EXPEQU;;1
SSR2;2014;270000458;270023724;EXPURO;1;
SSR2;2014;270000458;270023724;IDRACH;;1
SSR2;2014;270000458;270023724;ISOCIN;;1
SSR2;2014;270000458;270023724;LABMAR;;1
SSR2;2014;270000458;270023724;PISCIN;;1
SSR2;2014;270000458;270023724;SALINT;1;
SSR2;2014;270000458;270023724;SIMESP;;1
SSR2;2014;270000458;270023724;STICON;;1
SSR2;2014;270000458;270023724;VEHADP;;1
SSR2;2014;270000896;930019484;APTAUT;1;
SSR2;2014;270000896;930019484;PISCIN;1;
SSR2;2014;270000912;750814030;APTAUT;1;
SSR2;2014;270000912;750814030;EXPURO;1;
SSR2;2014;270000912;750814030;IDRACH;1;
SSR2;2014;270000912;750814030;ISOCIN;1;
SSR2;2014;270000912;750814030;PISCIN;1;
SSR2;2014;270000912;750814030;SIMESP;1;
SSR2;2014;270000912;750814030;STICON;1;
SSR2;2014;270003924;760024042;APTAUT;;1
SSR2;2014;270003924;760024042;ASSMAR;;1
SSR2;2014;270003924;760024042;ASSMEM;;1
SSR2;2014;270003924;760024042;EXPEQU;;1
SSR2;2014;270003924;760024042;EXPURO;;1
SSR2;2014;270003924;760024042;IDRACH;;1
SSR2;2014;270003924;760024042;ISOCIN;;1
SSR2;2014;270003924;760024042;LABMAR;;1
SSR2;2014;270003924;760024042;PISCIN;;1
SSR2;2014;270003924;760024042;SALINT;1;
SSR2;2014;270003924;760024042;SIMESP;;1
SSR2;2014;270003924;760024042;STICON;;1
SSR2;2014;270003924;760024042;VEHADP;;1
SSR2;2014;280000084;280000183;EXPEQU;1;
SSR2;2014;280000084;280000183;EXPURO;1;
SSR2;2014;280000084;280000183;ISOCIN;1;
SSR2;2014;280000084;280000183;PISCIN;1;
SSR2;2014;280000084;280000183;SIMESP;1;
SSR2;2014;280000266;450018106;LABMAR;;1
SSR2;2014;280000266;450018106;PISCIN;1;
SSR2;2014;280000266;450018106;SIMESP;1;
SSR2;2014;280000662;280500075;EXPEQU;1;
SSR2;2014;280505223;280001132;APTAUT;;1
SSR2;2014;280505223;280001132;ASSMAR;;1
SSR2;2014;280505223;280001132;ASSMEM;;1
SSR2;2014;280505223;280001132;EXPEQU;;1
SSR2;2014;280505223;280001132;EXPURO;;1
SSR2;2014;280505223;280001132;IDRACH;;1
SSR2;2014;280505223;280001132;ISOCIN;;1
SSR2;2014;280505223;280001132;LABMAR;;1
SSR2;2014;280505223;280001132;PISCIN;;1
SSR2;2014;280505223;280001132;SALINT;;1
SSR2;2014;280505223;280001132;SIMESP;1;
SSR2;2014;280505223;280001132;STICON;;1
SSR2;2014;280505223;280001132;VEHADP;;1
SSR2;2014;280505264;280006370;IDRACH;1;
SSR2;2014;290000033;290021542;EXPEQU;1;
SSR2;2014;290000033;290021542;SALINT;1;
SSR2;2014;290000033;290021542;SIMESP;1;
SSR2;2014;290000058;290000017;ASSMEM;1;
SSR2;2014;290000058;290000017;EXPEQU;1;
SSR2;2014;290000058;290000017;EXPURO;1;
SSR2;2014;290000058;290000017;ISOCIN;1;
SSR2;2014;290000058;290000017;LABMAR;1;
SSR2;2014;290000058;290000017;PISCIN;1;
SSR2;2014;290000066;290020700;APTAUT;1;
SSR2;2014;290000066;290020700;ASSMEM;;1
SSR2;2014;290000066;290020700;EXPEQU;1;
SSR2;2014;290000066;290020700;EXPURO;;1
SSR2;2014;290000066;290020700;ISOCIN;1;
SSR2;2014;290000066;290020700;LABMAR;;1
SSR2;2014;290000066;290020700;PISCIN;1;
SSR2;2014;290000066;290020700;STICON;;1
SSR2;2014;290000173;290000041;APTAUT;;1
SSR2;2014;290000173;290000041;ASSMAR;;1
SSR2;2014;290000173;290000041;ASSMEM;;1
SSR2;2014;290000173;290000041;EXPEQU;;1
SSR2;2014;290000173;290000041;EXPURO;;1
SSR2;2014;290000173;290000041;IDRACH;;1
SSR2;2014;290000173;290000041;ISOCIN;;1
SSR2;2014;290000173;290000041;LABMAR;;1
SSR2;2014;290000173;290000041;PISCIN;;1
SSR2;2014;290000173;290000041;SALINT;;1
SSR2;2014;290000173;290000041;SIMESP;;1
SSR2;2014;290000173;290000041;STICON;;1
SSR2;2014;290000173;290000041;VEHADP;;1
SSR2;2014;290000371;750043994;SIMESP;1;
SSR2;2014;290000389;290000116;APTAUT;;1
SSR2;2014;290000389;290000116;ASSMAR;;1
SSR2;2014;290000389;290000116;ASSMEM;;1
SSR2;2014;290000389;290000116;EXPEQU;;1
SSR2;2014;290000389;290000116;EXPURO;;1
SSR2;2014;290000389;290000116;IDRACH;;1
SSR2;2014;290000389;290000116;ISOCIN;;1
SSR2;2014;290000389;290000116;LABMAR;;1
SSR2;2014;290000389;290000116;PISCIN;;1
SSR2;2014;290000389;290000116;SALINT;;1
SSR2;2014;290000389;290000116;SIMESP;;1
SSR2;2014;290000389;290000116;STICON;;1
SSR2;2014;290000389;290000116;VEHADP;;1
SSR2;2014;290000553;290021542;EXPEQU;;1
SSR2;2014;290000553;290021542;SALINT;;1
SSR2;2014;290000553;290021542;SIMESP;;1
SSR2;2014;290000728;750821092;ISOCIN;1;
SSR2;2014;290000728;750821092;PISCIN;1;
SSR2;2014;290000785;220020739;EXPURO;1;
SSR2;2014;290000785;220020739;SALINT;1;
SSR2;2014;290000793;290000546;APTAUT;;1
SSR2;2014;290000793;290000546;ASSMAR;;1
SSR2;2014;290000793;290000546;ASSMEM;;1
SSR2;2014;290000793;290000546;EXPEQU;;1
SSR2;2014;290000793;290000546;EXPURO;;1
SSR2;2014;290000793;290000546;IDRACH;;1
SSR2;2014;290000793;290000546;ISOCIN;;1
SSR2;2014;290000793;290000546;LABMAR;;1
SSR2;2014;290000793;290000546;PISCIN;;1
SSR2;2014;290000793;290000546;SALINT;;1
SSR2;2014;290000793;290000546;SIMESP;;1
SSR2;2014;290000793;290000546;STICON;;1
SSR2;2014;290000793;290000546;VEHADP;;1
SSR2;2014;290000819;290001023;APTAUT;;1
